"final_result","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","id1"
1,224.0,1496.0,1032.0,197.0,381.0,594.0,474.0,291.0,167.0,108.0,315
0,35.0,106.0,70.0,46.0,76.0,66.0,204.0,39.0,20.0,0.0,316
1,0.0,155.0,86.0,97.0,59.0,39.0,56.0,28.0,25.0,25.0,317
1,183.0,470.0,337.0,196.0,207.0,445.0,126.0,329.0,94.0,9.0,318
1,19.0,186.0,88.0,45.0,80.0,17.0,97.0,11.0,19.0,0.0,319
1,41.0,161.0,160.0,59.0,283.0,420.0,281.0,511.0,61.0,0.0,320
1,26.0,41.0,133.0,1.0,33.0,110.0,0.0,81.0,54.0,0.0,321
1,46.0,114.0,126.0,51.0,223.0,157.0,3.0,8.0,1.0,0.0,322
0,28.0,22.0,62.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,323
1,20.0,60.0,89.0,24.0,14.0,71.0,19.0,64.0,2.0,1.0,324
1,90.0,148.0,293.0,35.0,190.0,260.0,159.0,29.0,46.0,6.0,325
1,8.0,155.0,73.0,9.0,30.0,1.0,10.0,16.0,5.0,0.0,326
1,36.0,85.0,31.0,53.0,35.0,31.0,31.0,31.0,11.0,0.0,327
1,74.0,162.0,120.0,255.0,119.0,181.0,109.0,166.0,109.0,12.0,328
0,0.0,40.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,329
1,67.0,611.0,344.0,651.0,331.0,179.0,419.0,881.0,697.0,0.0,330
1,6.0,5.0,22.0,18.0,0.0,50.0,14.0,18.0,68.0,0.0,331
1,0.0,76.0,27.0,24.0,0.0,14.0,46.0,1.0,0.0,0.0,332
1,37.0,31.0,102.0,0.0,126.0,114.0,35.0,117.0,19.0,0.0,333
1,8.0,58.0,38.0,87.0,25.0,62.0,13.0,30.0,9.0,4.0,334
1,22.0,647.0,437.0,168.0,348.0,174.0,144.0,91.0,71.0,0.0,335
0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336
0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,337
1,13.0,221.0,25.0,37.0,23.0,59.0,20.0,35.0,13.0,0.0,338
1,85.0,86.0,151.0,47.0,276.0,189.0,178.0,66.0,137.0,38.0,339
1,44.0,443.0,253.0,220.0,150.0,214.0,217.0,157.0,215.0,0.0,340
1,72.0,27.0,151.0,81.0,71.0,214.0,54.0,135.0,331.0,0.0,341
1,70.0,203.0,145.0,65.0,207.0,87.0,191.0,16.0,44.0,0.0,342
1,167.0,245.0,578.0,121.0,235.0,219.0,333.0,169.0,366.0,122.0,343
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344
1,181.0,634.0,440.0,460.0,276.0,151.0,132.0,139.0,65.0,0.0,345
1,5.0,111.0,170.0,23.0,170.0,112.0,111.0,246.0,213.0,6.0,346
1,241.0,994.0,798.0,340.0,88.0,298.0,322.0,213.0,224.0,49.0,347
1,19.0,53.0,32.0,127.0,48.0,113.0,10.0,106.0,272.0,0.0,348
1,0.0,106.0,78.0,324.0,108.0,180.0,26.0,68.0,9.0,0.0,349
1,12.0,187.0,10.0,17.0,38.0,36.0,25.0,0.0,0.0,0.0,350
1,27.0,16.0,25.0,0.0,13.0,17.0,23.0,19.0,0.0,0.0,351
1,19.0,214.0,222.0,200.0,165.0,92.0,93.0,143.0,400.0,0.0,352
1,58.0,209.0,565.0,139.0,247.0,574.0,115.0,443.0,224.0,5.0,353
1,40.0,74.0,157.0,18.0,421.0,74.0,88.0,86.0,2.0,0.0,354
1,9.0,342.0,141.0,131.0,174.0,98.0,145.0,72.0,59.0,0.0,355
1,14.0,45.0,64.0,54.0,278.0,77.0,57.0,52.0,66.0,0.0,356
0,21.0,177.0,289.0,171.0,59.0,2.0,0.0,0.0,0.0,0.0,357
1,4.0,158.0,116.0,61.0,38.0,42.0,23.0,14.0,12.0,0.0,358
1,52.0,325.0,170.0,93.0,75.0,36.0,79.0,50.0,110.0,0.0,359
1,2.0,30.0,49.0,20.0,16.0,29.0,6.0,16.0,4.0,0.0,360
1,126.0,294.0,279.0,105.0,372.0,338.0,170.0,256.0,123.0,4.0,361
1,174.0,256.0,239.0,211.0,172.0,52.0,21.0,109.0,81.0,0.0,362
1,296.0,1444.0,2288.0,2374.0,2206.0,1576.0,1324.0,840.0,796.0,0.0,363
1,301.0,912.0,734.0,357.0,634.0,529.0,598.0,522.0,567.0,221.0,364
1,43.0,38.0,97.0,76.0,95.0,114.0,97.0,73.0,20.0,0.0,365
1,58.0,47.0,49.0,16.0,6.0,1.0,14.0,0.0,0.0,0.0,366
1,55.0,184.0,84.0,75.0,31.0,38.0,157.0,150.0,70.0,78.0,367
1,49.0,36.0,24.0,29.0,18.0,0.0,32.0,16.0,29.0,0.0,368
1,53.0,130.0,93.0,12.0,99.0,22.0,48.0,25.0,3.0,6.0,369
1,86.0,221.0,119.0,81.0,515.0,160.0,236.0,353.0,168.0,0.0,370
1,40.0,66.0,55.0,33.0,50.0,47.0,52.0,96.0,2.0,0.0,371
1,152.0,238.0,155.0,52.0,162.0,262.0,6.0,198.0,548.0,0.0,372
1,34.0,22.0,14.0,5.0,19.0,0.0,244.0,61.0,26.0,1.0,373
1,2.0,79.0,47.0,45.0,55.0,50.0,64.0,30.0,11.0,0.0,374
1,12.0,77.0,6.0,0.0,49.0,76.0,49.0,75.0,42.0,1.0,375
0,15.0,218.0,195.0,92.0,64.0,300.0,81.0,167.0,107.0,0.0,376
1,12.0,170.0,128.0,81.0,61.0,54.0,84.0,25.0,160.0,0.0,377
0,6.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,378
1,0.0,38.0,27.0,8.0,40.0,12.0,43.0,37.0,32.0,0.0,379
0,0.0,78.0,121.0,39.0,1.0,114.0,0.0,17.0,0.0,0.0,380
1,97.0,139.0,146.0,10.0,109.0,19.0,57.0,59.0,3.0,11.0,381
1,0.0,57.0,55.0,19.0,0.0,27.0,13.0,22.0,10.0,0.0,382
1,63.0,121.0,474.0,15.0,274.0,199.0,61.0,323.0,148.0,0.0,383
0,0.0,46.0,50.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,384
1,5.0,19.0,72.0,32.0,40.0,47.0,20.0,29.0,0.0,1.0,385
0,33.0,4.0,56.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,386
0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387
0,0.0,90.0,55.0,15.0,201.0,219.0,10.0,0.0,0.0,0.0,388
0,30.0,57.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389
1,108.0,160.0,64.0,95.0,46.0,46.0,50.0,3.0,51.0,0.0,390
1,0.0,561.0,322.0,275.0,162.0,275.0,176.0,184.0,443.0,120.0,391
0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392
1,4.0,176.0,113.0,98.0,63.0,82.0,3.0,67.0,12.0,0.0,393
1,13.0,153.0,132.0,64.0,73.0,298.0,192.0,121.0,271.0,0.0,394
1,98.0,152.0,223.0,56.0,468.0,328.0,193.0,189.0,92.0,10.0,395
0,0.0,2.0,30.0,0.0,6.0,28.0,66.0,115.0,50.0,0.0,396
1,128.0,39.0,54.0,3.0,10.0,38.0,46.0,33.0,77.0,3.0,397
1,62.0,52.0,25.0,19.0,48.0,182.0,74.0,39.0,10.0,0.0,398
1,24.0,90.0,58.0,66.0,39.0,56.0,82.0,0.0,101.0,0.0,399
1,0.0,8.0,17.0,0.0,4.0,22.0,2.0,27.0,1.0,0.0,400
1,79.0,156.0,114.0,80.0,344.0,380.0,17.0,276.0,556.0,6.0,401
1,78.0,426.0,467.0,585.0,539.0,739.0,582.0,471.0,504.0,0.0,402
1,2.0,157.0,186.0,91.0,32.0,62.0,84.0,70.0,18.0,0.0,403
1,0.0,30.0,39.0,55.0,18.0,26.0,14.0,62.0,8.0,0.0,404
0,14.0,117.0,66.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,405
1,0.0,38.0,35.0,15.0,33.0,1.0,24.0,23.0,0.0,0.0,406
1,45.0,120.0,147.0,54.0,274.0,131.0,118.0,162.0,36.0,0.0,407
1,184.0,291.0,174.0,22.0,130.0,40.0,87.0,96.0,184.0,0.0,408
1,0.0,26.0,19.0,0.0,14.0,0.0,42.0,5.0,0.0,0.0,409
0,9.0,20.0,29.0,53.0,1.0,33.0,71.0,7.0,23.0,0.0,410
0,22.0,41.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,411
0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412
0,26.0,7.0,486.0,22.0,93.0,12.0,62.0,0.0,0.0,0.0,413
0,0.0,11.0,30.0,20.0,15.0,16.0,14.0,0.0,0.0,0.0,414
1,40.0,87.0,71.0,4.0,36.0,23.0,61.0,33.0,79.0,18.0,415
1,16.0,193.0,149.0,34.0,56.0,84.0,102.0,22.0,104.0,31.0,416
1,142.0,935.0,424.0,555.0,386.0,379.0,219.0,132.0,150.0,0.0,417
0,0.0,168.0,8.0,62.0,78.0,79.0,87.0,100.0,81.0,0.0,418
1,28.0,175.0,300.0,173.0,49.0,109.0,125.0,101.0,200.0,120.0,419
0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420
1,88.0,432.0,367.0,184.0,337.0,368.0,411.0,241.0,453.0,9.0,421
1,53.0,146.0,84.0,81.0,71.0,74.0,51.0,65.0,251.0,0.0,422
1,6.0,67.0,44.0,0.0,54.0,0.0,55.0,12.0,0.0,0.0,423
0,56.0,355.0,110.0,30.0,107.0,2.0,0.0,0.0,0.0,0.0,424
1,112.0,549.0,230.0,185.0,125.0,109.0,156.0,43.0,23.0,0.0,425
1,0.0,135.0,12.0,23.0,0.0,43.0,8.0,36.0,0.0,0.0,426
0,5.0,7.0,1.0,20.0,17.0,0.0,4.0,0.0,0.0,0.0,427
1,74.0,39.0,35.0,27.0,24.0,6.0,34.0,6.0,0.0,6.0,428
1,1.0,78.0,92.0,28.0,36.0,79.0,54.0,41.0,19.0,0.0,429
0,24.0,11.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,430
0,0.0,70.0,53.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,431
0,22.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432
1,229.0,419.0,415.0,352.0,524.0,687.0,427.0,316.0,237.0,9.0,433
1,128.0,116.0,118.0,70.0,1.0,93.0,183.0,207.0,26.0,3.0,434
0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435
0,30.0,330.0,110.0,9.0,0.0,1.0,0.0,4.0,4.0,0.0,436
0,8.0,161.0,155.0,58.0,89.0,231.0,83.0,96.0,141.0,49.0,437
1,78.0,398.0,266.0,35.0,130.0,111.0,95.0,135.0,61.0,11.0,438
0,0.0,124.0,62.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,439
1,160.0,272.0,215.0,173.0,298.0,234.0,208.0,149.0,477.0,0.0,440
0,69.0,34.0,230.0,65.0,0.0,0.0,0.0,0.0,8.0,0.0,441
0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442
1,9.0,116.0,89.0,71.0,46.0,40.0,16.0,21.0,65.0,0.0,443
1,47.0,70.0,57.0,10.0,18.0,24.0,40.0,15.0,0.0,5.0,444
1,230.0,242.0,312.0,68.0,165.0,197.0,437.0,361.0,280.0,3.0,445
1,14.0,98.0,117.0,24.0,110.0,78.0,81.0,41.0,265.0,0.0,446
1,38.0,216.0,160.0,116.0,28.0,92.0,63.0,51.0,28.0,0.0,447
1,26.0,66.0,149.0,49.0,75.0,101.0,127.0,143.0,10.0,11.0,448
1,44.0,228.0,100.0,35.0,50.0,45.0,26.0,49.0,38.0,0.0,449
1,0.0,733.0,463.0,231.0,459.0,326.0,353.0,366.0,366.0,152.0,450
1,49.0,104.0,46.0,6.0,16.0,17.0,59.0,31.0,14.0,3.0,451
0,17.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452
1,15.0,196.0,58.0,101.0,50.0,35.0,61.0,22.0,18.0,0.0,453
1,14.0,171.0,126.0,61.0,118.0,106.0,95.0,91.0,122.0,21.0,454
1,40.0,252.0,96.0,105.0,88.0,84.0,16.0,46.0,11.0,0.0,455
0,0.0,171.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,456
1,5.0,55.0,23.0,50.0,6.0,9.0,62.0,3.0,12.0,0.0,457
1,59.0,73.0,128.0,93.0,236.0,395.0,296.0,234.0,338.0,23.0,458
1,91.0,208.0,291.0,84.0,165.0,105.0,229.0,101.0,14.0,0.0,459
1,33.0,193.0,100.0,80.0,163.0,158.0,155.0,56.0,9.0,11.0,460
1,7.0,68.0,118.0,83.0,25.0,34.0,43.0,46.0,34.0,0.0,461
1,18.0,27.0,161.0,2.0,61.0,15.0,9.0,27.0,13.0,0.0,462
1,21.0,260.0,81.0,171.0,313.0,241.0,310.0,696.0,329.0,0.0,463
1,19.0,38.0,24.0,86.0,40.0,10.0,59.0,38.0,7.0,0.0,464
0,33.0,123.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465
0,28.0,230.0,120.0,90.0,30.0,29.0,31.0,33.0,57.0,0.0,466
1,5.0,33.0,28.0,13.0,0.0,2.0,21.0,0.0,41.0,0.0,467
1,47.0,248.0,469.0,192.0,717.0,303.0,336.0,111.0,4.0,0.0,468
1,62.0,138.0,39.0,40.0,4.0,63.0,49.0,22.0,0.0,0.0,469
1,24.0,45.0,128.0,153.0,53.0,68.0,134.0,105.0,104.0,2.0,470
1,88.0,134.0,144.0,55.0,114.0,124.0,64.0,173.0,272.0,0.0,471
1,25.0,87.0,48.0,7.0,48.0,20.0,45.0,4.0,6.0,0.0,472
0,197.0,146.0,84.0,57.0,7.0,13.0,0.0,0.0,0.0,0.0,473
0,0.0,130.0,85.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,474
0,50.0,368.0,152.0,107.0,34.0,34.0,48.0,30.0,6.0,0.0,475
1,83.0,112.0,70.0,60.0,48.0,222.0,206.0,75.0,62.0,0.0,476
1,375.0,551.0,414.0,154.0,387.0,308.0,507.0,148.0,871.0,2.0,477
1,8.0,112.0,16.0,11.0,1.0,31.0,52.0,37.0,15.0,0.0,478
1,139.0,1048.0,574.0,171.0,221.0,182.0,183.0,150.0,154.0,59.0,479
0,69.0,125.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,480
1,0.0,83.0,58.0,48.0,60.0,39.0,110.0,37.0,68.0,15.0,481
1,13.0,206.0,55.0,237.0,107.0,97.0,103.0,43.0,95.0,0.0,482
0,0.0,3.0,47.0,0.0,26.0,7.0,20.0,8.0,1.0,0.0,483
1,1.0,21.0,10.0,0.0,1.0,0.0,0.0,35.0,5.0,0.0,484
0,14.0,129.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,485
1,170.0,234.0,51.0,37.0,75.0,210.0,42.0,142.0,8.0,11.0,486
0,18.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487
1,0.0,8.0,91.0,52.0,193.0,67.0,89.0,165.0,74.0,29.0,488
0,15.0,339.0,398.0,74.0,29.0,0.0,0.0,0.0,0.0,0.0,489
1,118.0,493.0,289.0,343.0,266.0,146.0,115.0,223.0,120.0,0.0,490
0,40.0,115.0,9.0,126.0,69.0,39.0,1.0,5.0,0.0,0.0,491
1,60.0,440.0,206.0,114.0,170.0,74.0,94.0,83.0,96.0,0.0,492
0,0.0,68.0,125.0,45.0,21.0,0.0,0.0,0.0,0.0,0.0,493
0,25.0,15.0,279.0,0.0,66.0,5.0,0.0,0.0,0.0,0.0,494
0,69.0,82.0,20.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,495
1,100.0,197.0,136.0,139.0,145.0,98.0,67.0,108.0,71.0,0.0,496
1,0.0,15.0,72.0,2.0,92.0,132.0,30.0,249.0,37.0,2.0,497
1,44.0,92.0,148.0,86.0,60.0,140.0,156.0,55.0,86.0,0.0,498
0,0.0,96.0,101.0,1.0,30.0,4.0,0.0,0.0,0.0,0.0,499
1,120.0,169.0,270.0,80.0,510.0,164.0,303.0,694.0,777.0,2.0,500
1,59.0,130.0,244.0,110.0,41.0,65.0,30.0,8.0,45.0,0.0,501
1,0.0,9.0,19.0,13.0,2.0,21.0,24.0,36.0,21.0,0.0,502
0,5.0,209.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,503
1,19.0,167.0,7.0,17.0,1.0,30.0,15.0,9.0,17.0,23.0,504
0,6.0,104.0,64.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,505
1,259.0,377.0,295.0,94.0,657.0,466.0,628.0,775.0,312.0,11.0,506
1,4.0,78.0,63.0,44.0,61.0,26.0,65.0,40.0,0.0,0.0,507
0,34.0,167.0,1.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,508
0,1.0,45.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509
1,115.0,66.0,187.0,20.0,34.0,195.0,39.0,62.0,135.0,1.0,510
0,38.0,32.0,195.0,3.0,24.0,13.0,0.0,0.0,0.0,0.0,511
1,117.0,103.0,108.0,109.0,48.0,41.0,78.0,12.0,0.0,0.0,512
1,80.0,744.0,132.0,484.0,131.0,297.0,327.0,101.0,94.0,4.0,513
1,56.0,192.0,62.0,53.0,4.0,21.0,54.0,44.0,69.0,0.0,514
1,30.0,126.0,56.0,18.0,16.0,73.0,9.0,44.0,20.0,0.0,515
1,470.0,2476.0,1770.0,861.0,947.0,579.0,629.0,929.0,501.0,0.0,516
1,0.0,110.0,56.0,54.0,49.0,13.0,73.0,157.0,137.0,0.0,517
1,110.0,371.0,247.0,48.0,34.0,46.0,32.0,48.0,8.0,0.0,518
1,52.0,113.0,302.0,501.0,235.0,462.0,284.0,470.0,303.0,0.0,519
1,113.0,408.0,609.0,81.0,172.0,168.0,130.0,160.0,96.0,1.0,520
1,26.0,76.0,37.0,3.0,19.0,14.0,26.0,17.0,13.0,5.0,521
1,0.0,267.0,222.0,151.0,180.0,298.0,214.0,130.0,135.0,0.0,522
0,0.0,179.0,99.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,523
1,103.0,212.0,94.0,101.0,101.0,94.0,113.0,66.0,147.0,0.0,524
1,28.0,80.0,124.0,81.0,105.0,39.0,65.0,43.0,40.0,5.0,525
1,8.0,162.0,198.0,133.0,74.0,12.0,77.0,34.0,15.0,0.0,526
1,7.0,78.0,16.0,21.0,6.0,35.0,92.0,59.0,5.0,0.0,527
1,2.0,203.0,205.0,26.0,130.0,130.0,219.0,264.0,92.0,59.0,528
0,0.0,119.0,90.0,2.0,0.0,0.0,103.0,111.0,79.0,0.0,529
1,44.0,178.0,270.0,243.0,182.0,82.0,49.0,22.0,23.0,0.0,530
1,88.0,221.0,191.0,57.0,46.0,100.0,56.0,28.0,67.0,0.0,531
0,122.0,382.0,130.0,28.0,149.0,229.0,17.0,71.0,271.0,1.0,532
0,0.0,41.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533
1,7.0,107.0,72.0,14.0,14.0,31.0,58.0,34.0,32.0,37.0,534
1,9.0,57.0,123.0,17.0,63.0,38.0,29.0,1.0,1.0,11.0,535
1,77.0,55.0,136.0,104.0,120.0,217.0,121.0,181.0,551.0,2.0,536
0,13.0,42.0,115.0,0.0,68.0,0.0,27.0,0.0,0.0,0.0,537
1,154.0,214.0,321.0,120.0,366.0,470.0,231.0,76.0,61.0,12.0,538
0,0.0,32.0,2.0,9.0,21.0,6.0,0.0,0.0,0.0,0.0,539
0,21.0,47.0,0.0,20.0,0.0,23.0,21.0,0.0,0.0,0.0,540
1,4.0,114.0,196.0,38.0,112.0,73.0,38.0,47.0,48.0,1.0,541
1,24.0,20.0,130.0,0.0,32.0,11.0,27.0,86.0,3.0,7.0,542
1,20.0,108.0,86.0,61.0,61.0,30.0,61.0,59.0,7.0,0.0,543
0,1.0,75.0,84.0,38.0,7.0,30.0,17.0,15.0,0.0,0.0,544
1,16.0,84.0,128.0,35.0,1.0,88.0,163.0,130.0,101.0,37.0,545
1,26.0,99.0,260.0,92.0,337.0,206.0,243.0,119.0,150.0,46.0,546
1,161.0,132.0,138.0,77.0,31.0,19.0,53.0,0.0,8.0,0.0,547
1,35.0,55.0,81.0,29.0,62.0,20.0,50.0,30.0,28.0,11.0,548
0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549
0,7.0,212.0,93.0,38.0,48.0,0.0,0.0,0.0,0.0,0.0,550
0,43.0,189.0,68.0,54.0,22.0,0.0,23.0,0.0,0.0,0.0,551
1,0.0,41.0,69.0,46.0,0.0,5.0,0.0,3.0,52.0,0.0,552
1,17.0,21.0,93.0,52.0,7.0,65.0,71.0,1.0,0.0,0.0,553
1,13.0,102.0,157.0,66.0,104.0,81.0,49.0,57.0,39.0,4.0,554
0,17.0,86.0,16.0,12.0,54.0,0.0,0.0,0.0,0.0,0.0,555
1,18.0,59.0,118.0,40.0,20.0,29.0,51.0,32.0,14.0,0.0,556
1,69.0,149.0,140.0,22.0,101.0,113.0,124.0,119.0,12.0,0.0,557
0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558
1,14.0,418.0,277.0,65.0,269.0,62.0,300.0,108.0,124.0,32.0,559
1,1.0,77.0,112.0,0.0,430.0,144.0,9.0,211.0,225.0,2.0,560
1,113.0,15.0,12.0,74.0,126.0,84.0,32.0,23.0,32.0,0.0,561
0,0.0,39.0,19.0,16.0,19.0,32.0,0.0,25.0,0.0,0.0,562
1,0.0,2.0,6.0,34.0,38.0,31.0,0.0,34.0,8.0,0.0,563
1,200.0,624.0,382.0,196.0,173.0,134.0,205.0,423.0,160.0,221.0,564
0,149.0,361.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565
1,13.0,135.0,137.0,67.0,72.0,86.0,123.0,70.0,75.0,2.0,566
1,24.0,54.0,49.0,55.0,27.0,29.0,14.0,17.0,22.0,0.0,567
1,18.0,12.0,41.0,16.0,12.0,45.0,8.0,27.0,38.0,0.0,568
1,47.0,171.0,253.0,158.0,48.0,140.0,146.0,208.0,69.0,0.0,569
0,48.0,45.0,34.0,32.0,19.0,23.0,8.0,31.0,0.0,0.0,570
1,80.0,423.0,268.0,243.0,381.0,329.0,370.0,298.0,167.0,19.0,571
1,0.0,40.0,43.0,50.0,97.0,64.0,84.0,49.0,10.0,10.0,572
1,78.0,272.0,288.0,209.0,186.0,161.0,55.0,128.0,125.0,0.0,573
0,75.0,59.0,38.0,5.0,5.0,21.0,0.0,27.0,2.0,0.0,574
0,10.0,140.0,132.0,0.0,13.0,114.0,46.0,0.0,0.0,0.0,575
1,5.0,51.0,107.0,9.0,65.0,14.0,63.0,38.0,4.0,0.0,576
1,19.0,80.0,69.0,56.0,4.0,40.0,82.0,21.0,25.0,0.0,577
1,0.0,30.0,133.0,77.0,48.0,14.0,53.0,125.0,50.0,0.0,578
1,0.0,42.0,22.0,0.0,120.0,7.0,19.0,179.0,111.0,0.0,579
0,0.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,580
0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581
1,389.0,501.0,227.0,222.0,359.0,309.0,355.0,386.0,420.0,8.0,582
0,28.0,158.0,59.0,112.0,88.0,14.0,9.0,5.0,1.0,0.0,583
0,14.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584
0,75.0,313.0,545.0,274.0,193.0,114.0,80.0,204.0,77.0,0.0,585
1,116.0,94.0,43.0,66.0,37.0,6.0,45.0,4.0,7.0,0.0,586
1,116.0,224.0,334.0,227.0,141.0,180.0,90.0,183.0,61.0,0.0,587
0,20.0,563.0,64.0,62.0,80.0,32.0,25.0,110.0,17.0,0.0,588
1,75.0,127.0,71.0,31.0,67.0,45.0,94.0,131.0,108.0,74.0,589
1,0.0,104.0,763.0,351.0,199.0,175.0,193.0,308.0,79.0,0.0,590
1,37.0,99.0,169.0,1.0,423.0,105.0,145.0,14.0,109.0,0.0,591
1,44.0,57.0,76.0,13.0,42.0,69.0,82.0,76.0,73.0,0.0,592
0,1.0,77.0,20.0,59.0,21.0,21.0,16.0,61.0,0.0,0.0,593
1,73.0,128.0,98.0,21.0,9.0,17.0,0.0,87.0,165.0,0.0,594
0,38.0,42.0,55.0,47.0,37.0,14.0,4.0,52.0,84.0,0.0,595
1,7.0,42.0,84.0,14.0,50.0,24.0,85.0,48.0,31.0,1.0,596
1,16.0,66.0,18.0,65.0,112.0,178.0,170.0,152.0,238.0,0.0,597
1,45.0,134.0,90.0,44.0,112.0,53.0,93.0,14.0,61.0,1.0,598
1,81.0,169.0,91.0,81.0,53.0,50.0,63.0,69.0,8.0,0.0,599
1,90.0,173.0,17.0,33.0,373.0,79.0,6.0,72.0,16.0,0.0,600
1,3.0,175.0,99.0,36.0,32.0,22.0,14.0,25.0,1.0,0.0,601
0,0.0,42.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,602
1,8.0,65.0,21.0,65.0,8.0,5.0,61.0,5.0,22.0,0.0,603
0,13.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604
1,0.0,20.0,0.0,97.0,15.0,18.0,15.0,4.0,3.0,0.0,605
0,0.0,0.0,4.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,606
0,54.0,757.0,84.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,607
0,19.0,33.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,608
0,57.0,542.0,238.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,609
1,69.0,244.0,275.0,119.0,115.0,69.0,82.0,78.0,108.0,0.0,610
1,23.0,11.0,28.0,14.0,13.0,2.0,21.0,25.0,25.0,0.0,611
1,17.0,235.0,44.0,0.0,16.0,26.0,57.0,17.0,0.0,0.0,612
0,7.0,36.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,613
1,0.0,72.0,24.0,26.0,13.0,18.0,18.0,9.0,3.0,0.0,614
1,0.0,5.0,58.0,6.0,172.0,41.0,41.0,0.0,266.0,0.0,615
1,365.0,1040.0,182.0,103.0,75.0,55.0,60.0,2.0,70.0,0.0,616
1,6.0,44.0,126.0,177.0,53.0,40.0,67.0,41.0,153.0,0.0,617
1,0.0,79.0,177.0,0.0,100.0,124.0,5.0,188.0,336.0,0.0,618
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,619
0,36.0,143.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620
0,13.0,82.0,171.0,10.0,193.0,0.0,0.0,0.0,1.0,0.0,621
1,77.0,761.0,289.0,313.0,397.0,278.0,201.0,170.0,105.0,0.0,622
1,0.0,127.0,87.0,0.0,14.0,15.0,30.0,13.0,16.0,1.0,623
1,25.0,88.0,133.0,16.0,92.0,99.0,25.0,32.0,60.0,1.0,624
1,26.0,57.0,38.0,0.0,45.0,24.0,54.0,45.0,2.0,0.0,625
1,154.0,334.0,377.0,203.0,480.0,306.0,261.0,482.0,158.0,0.0,626
1,17.0,0.0,20.0,26.0,12.0,27.0,79.0,39.0,11.0,0.0,627
1,109.0,2692.0,1643.0,571.0,647.0,739.0,637.0,821.0,571.0,0.0,628
1,114.0,706.0,832.0,287.0,532.0,806.0,638.0,488.0,510.0,16.0,629
1,30.0,41.0,45.0,29.0,9.0,23.0,56.0,47.0,7.0,0.0,630
