"final_result","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","id1"
1,30.0,75.0,105.0,126.0,223.0,35.0,62.0,78.0,138.0,110.0,60.0,74.0,128.0,34.0,94.0,45.0,80.0,50.0,78.0,101.0,81.0,33.0,48.0,33.0,36.0,29.0,27.0,113.0,131.0,60.0,40.0,81.0,154.0,71.0,5.0,0.0,0.0,0.0,0.0,0.0,83
0,67.0,93.0,0.0,42.0,17.0,0.0,25.0,19.0,0.0,5.0,1.0,43.0,0.0,2.0,0.0,20.0,0.0,0.0,4.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,15.0,9.0,8.0,0.0,16.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,84
1,10.0,0.0,0.0,35.0,10.0,19.0,1.0,17.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,4.0,5.0,15.0,14.0,3.0,0.0,0.0,14.0,1.0,2.0,1.0,34.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,85
1,22.0,19.0,10.0,5.0,0.0,35.0,0.0,3.0,0.0,17.0,7.0,7.0,0.0,2.0,17.0,25.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,36.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,86
1,0.0,51.0,44.0,119.0,146.0,60.0,50.0,140.0,17.0,27.0,30.0,0.0,0.0,85.0,105.0,1.0,67.0,0.0,3.0,28.0,0.0,1.0,0.0,0.0,68.0,0.0,7.0,0.0,0.0,0.0,0.0,28.0,21.0,1.0,56.0,102.0,18.0,8.0,10.0,0.0,87
0,101.0,38.0,19.0,146.0,21.0,56.0,3.0,8.0,50.0,34.0,28.0,9.0,0.0,34.0,2.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,88
1,24.0,115.0,1.0,64.0,26.0,3.0,18.0,23.0,0.0,2.0,0.0,3.0,0.0,0.0,59.0,1.0,19.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,41.0,5.0,14.0,0.0,0.0,89
1,0.0,87.0,34.0,28.0,36.0,102.0,71.0,78.0,98.0,59.0,83.0,69.0,77.0,94.0,83.0,96.0,54.0,79.0,44.0,65.0,72.0,78.0,79.0,40.0,55.0,100.0,87.0,53.0,87.0,25.0,109.0,68.0,172.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,90
1,0.0,19.0,41.0,47.0,39.0,29.0,27.0,59.0,55.0,32.0,55.0,0.0,0.0,32.0,140.0,118.0,101.0,70.0,49.0,119.0,44.0,81.0,77.0,91.0,100.0,0.0,1.0,75.0,35.0,120.0,70.0,61.0,26.0,77.0,89.0,0.0,0.0,0.0,0.0,0.0,91
1,0.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,0.0,1.0,3.0,15.0,21.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92
0,0.0,0.0,7.0,40.0,92.0,4.0,23.0,0.0,1.0,12.0,17.0,2.0,0.0,14.0,14.0,13.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93
0,6.0,10.0,40.0,2.0,46.0,1.0,3.0,7.0,55.0,16.0,66.0,1.0,2.0,94.0,30.0,5.0,3.0,1.0,1.0,2.0,45.0,89.0,5.0,26.0,34.0,118.0,110.0,324.0,31.0,39.0,4.0,0.0,2.0,130.0,3.0,1.0,0.0,0.0,0.0,0.0,94
1,5.0,14.0,13.0,5.0,6.0,4.0,26.0,13.0,8.0,11.0,0.0,16.0,2.0,3.0,0.0,6.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,19.0,1.0,1.0,0.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95
0,33.0,7.0,32.0,107.0,20.0,12.0,90.0,34.0,19.0,5.0,6.0,0.0,20.0,36.0,96.0,34.0,9.0,0.0,10.0,125.0,13.0,3.0,0.0,5.0,45.0,7.0,4.0,0.0,6.0,0.0,63.0,2.0,1.0,1.0,70.0,2.0,0.0,4.0,3.0,0.0,96
1,0.0,0.0,9.0,2.0,0.0,1.0,40.0,192.0,7.0,3.0,0.0,0.0,0.0,0.0,115.0,0.0,1.0,0.0,0.0,59.0,0.0,2.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,97
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,16.0,0.0,0.0,6.0,1.0,0.0,0.0,14.0,0.0,0.0,13.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,98
1,168.0,9.0,14.0,126.0,37.0,2.0,163.0,1.0,27.0,24.0,4.0,13.0,2.0,7.0,24.0,213.0,1.0,26.0,0.0,130.0,244.0,29.0,7.0,5.0,52.0,170.0,1.0,63.0,7.0,66.0,25.0,119.0,44.0,110.0,79.0,0.0,1.0,1.0,0.0,0.0,99
1,25.0,41.0,58.0,13.0,44.0,16.0,7.0,41.0,17.0,9.0,46.0,23.0,9.0,7.0,16.0,19.0,19.0,30.0,2.0,27.0,2.0,9.0,22.0,18.0,7.0,32.0,3.0,5.0,31.0,17.0,0.0,24.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,100
1,109.0,67.0,37.0,50.0,47.0,26.0,16.0,12.0,7.0,40.0,18.0,29.0,30.0,45.0,36.0,1.0,45.0,6.0,12.0,3.0,0.0,84.0,6.0,5.0,4.0,22.0,23.0,6.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
0,89.0,88.0,42.0,0.0,38.0,20.0,50.0,34.0,0.0,0.0,0.0,0.0,0.0,84.0,18.0,16.0,24.0,22.0,0.0,15.0,16.0,0.0,15.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102
0,11.0,6.0,77.0,39.0,32.0,0.0,2.0,0.0,22.0,28.0,0.0,24.0,5.0,0.0,1.0,12.0,17.0,38.0,18.0,7.0,7.0,37.0,105.0,1.0,2.0,0.0,1.0,0.0,15.0,0.0,10.0,0.0,52.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,103
1,115.0,48.0,18.0,10.0,0.0,11.0,16.0,0.0,45.0,0.0,0.0,14.0,1.0,0.0,27.0,3.0,0.0,0.0,8.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,104
1,27.0,23.0,0.0,0.0,15.0,38.0,33.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,14.0,12.0,7.0,18.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105
1,85.0,123.0,87.0,72.0,58.0,17.0,38.0,72.0,19.0,16.0,6.0,1.0,49.0,13.0,17.0,0.0,0.0,2.0,49.0,5.0,0.0,3.0,48.0,18.0,3.0,23.0,42.0,7.0,2.0,1.0,0.0,1.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,106
1,29.0,219.0,63.0,76.0,51.0,112.0,30.0,47.0,53.0,21.0,23.0,19.0,0.0,69.0,17.0,2.0,21.0,20.0,23.0,12.0,3.0,10.0,1.0,3.0,50.0,30.0,1.0,6.0,6.0,20.0,35.0,1.0,19.0,7.0,41.0,65.0,0.0,8.0,0.0,0.0,107
1,0.0,44.0,36.0,23.0,12.0,79.0,19.0,14.0,8.0,5.0,32.0,31.0,15.0,69.0,14.0,59.0,30.0,18.0,43.0,12.0,22.0,34.0,31.0,6.0,68.0,21.0,2.0,20.0,28.0,47.0,17.0,11.0,14.0,7.0,25.0,29.0,4.0,0.0,0.0,0.0,108
0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109
1,46.0,8.0,0.0,23.0,53.0,46.0,58.0,28.0,50.0,62.0,61.0,19.0,0.0,31.0,74.0,78.0,12.0,33.0,8.0,39.0,21.0,5.0,50.0,24.0,29.0,0.0,0.0,0.0,23.0,7.0,42.0,19.0,17.0,0.0,9.0,21.0,15.0,3.0,0.0,0.0,110
0,102.0,30.0,16.0,12.0,44.0,22.0,22.0,46.0,20.0,0.0,3.0,27.0,2.0,12.0,1.0,0.0,19.0,1.0,1.0,22.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111
1,53.0,18.0,38.0,24.0,17.0,21.0,0.0,30.0,31.0,6.0,6.0,0.0,7.0,16.0,0.0,1.0,0.0,0.0,19.0,1.0,15.0,3.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,7.0,0.0,23.0,72.0,21.0,8.0,2.0,0.0,0.0,0.0,0.0,112
1,0.0,40.0,20.0,6.0,27.0,26.0,22.0,37.0,7.0,13.0,13.0,0.0,5.0,0.0,3.0,11.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,0.0,0.0,14.0,23.0,65.0,6.0,0.0,9.0,0.0,113
1,18.0,3.0,46.0,4.0,13.0,61.0,71.0,51.0,68.0,37.0,0.0,0.0,45.0,12.0,19.0,32.0,19.0,27.0,17.0,11.0,0.0,0.0,52.0,10.0,11.0,2.0,0.0,0.0,59.0,34.0,32.0,18.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,114
0,2.0,9.0,9.0,14.0,0.0,0.0,19.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115
1,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116
1,9.0,0.0,22.0,11.0,0.0,0.0,0.0,145.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,102.0,27.0,0.0,0.0,62.0,46.0,122.0,6.0,2.0,1.0,17.0,68.0,123.0,49.0,0.0,0.0,20.0,35.0,228.0,5.0,0.0,0.0,0.0,0.0,117
0,48.0,148.0,113.0,12.0,149.0,85.0,58.0,38.0,0.0,29.0,0.0,0.0,80.0,26.0,0.0,17.0,41.0,0.0,44.0,23.0,38.0,0.0,72.0,53.0,18.0,0.0,0.0,54.0,101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118
1,11.0,6.0,3.0,1.0,0.0,47.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,0.0,13.0,0.0,0.0,11.0,1.0,55.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,38.0,17.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,119
1,85.0,0.0,0.0,0.0,2.0,43.0,99.0,55.0,0.0,12.0,0.0,23.0,0.0,21.0,0.0,51.0,5.0,1.0,13.0,73.0,41.0,27.0,16.0,110.0,0.0,17.0,1.0,1.0,26.0,61.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,120
1,18.0,49.0,26.0,77.0,23.0,80.0,51.0,85.0,19.0,9.0,13.0,57.0,36.0,6.0,34.0,8.0,22.0,4.0,11.0,44.0,23.0,10.0,11.0,59.0,12.0,4.0,16.0,8.0,28.0,28.0,18.0,48.0,24.0,25.0,49.0,187.0,36.0,12.0,49.0,1.0,121
1,165.0,36.0,188.0,126.0,100.0,72.0,52.0,50.0,73.0,30.0,14.0,32.0,51.0,24.0,12.0,13.0,81.0,132.0,19.0,28.0,10.0,35.0,54.0,36.0,22.0,44.0,45.0,13.0,44.0,12.0,35.0,17.0,37.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,122
1,31.0,6.0,2.0,0.0,0.0,0.0,8.0,0.0,21.0,2.0,0.0,0.0,0.0,3.0,17.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,123
1,343.0,221.0,140.0,267.0,222.0,97.0,62.0,160.0,203.0,18.0,6.0,0.0,84.0,183.0,627.0,38.0,174.0,167.0,148.0,75.0,76.0,143.0,72.0,20.0,95.0,177.0,92.0,128.0,99.0,161.0,123.0,82.0,137.0,156.0,29.0,0.0,0.0,0.0,0.0,0.0,124
0,47.0,42.0,34.0,143.0,17.0,87.0,114.0,4.0,51.0,21.0,15.0,7.0,0.0,22.0,2.0,110.0,3.0,1.0,100.0,0.0,53.0,115.0,1.0,0.0,61.0,44.0,0.0,47.0,73.0,7.0,0.0,29.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,125
1,0.0,30.0,0.0,22.0,27.0,4.0,0.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,7.0,29.0,3.0,0.0,0.0,0.0,5.0,31.0,0.0,5.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,126
1,12.0,4.0,0.0,0.0,3.0,0.0,2.0,112.0,0.0,0.0,1.0,0.0,5.0,8.0,40.0,18.0,51.0,9.0,4.0,0.0,0.0,17.0,55.0,15.0,23.0,0.0,0.0,13.0,80.0,67.0,0.0,4.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,127
1,6.0,71.0,26.0,15.0,32.0,17.0,20.0,7.0,27.0,0.0,0.0,0.0,6.0,4.0,13.0,2.0,2.0,7.0,2.0,14.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,128
1,49.0,84.0,75.0,68.0,49.0,60.0,154.0,10.0,77.0,56.0,43.0,7.0,334.0,33.0,60.0,43.0,75.0,123.0,36.0,27.0,28.0,0.0,94.0,90.0,29.0,3.0,0.0,23.0,18.0,1.0,44.0,38.0,0.0,28.0,10.0,6.0,0.0,0.0,2.0,0.0,129
0,106.0,48.0,39.0,37.0,49.0,38.0,30.0,37.0,0.0,0.0,6.0,4.0,0.0,29.0,3.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130
1,96.0,189.0,248.0,114.0,170.0,227.0,140.0,114.0,191.0,205.0,230.0,100.0,107.0,88.0,133.0,217.0,139.0,91.0,15.0,29.0,107.0,70.0,32.0,37.0,76.0,61.0,169.0,98.0,129.0,33.0,148.0,136.0,160.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,131
1,45.0,55.0,0.0,20.0,2.0,0.0,28.0,16.0,0.0,23.0,8.0,0.0,10.0,32.0,0.0,0.0,8.0,15.0,42.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1.0,24.0,0.0,0.0,39.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,132
0,0.0,4.0,19.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133
1,21.0,6.0,90.0,1.0,80.0,98.0,249.0,13.0,1.0,1.0,77.0,34.0,265.0,2.0,4.0,13.0,187.0,216.0,3.0,1.0,0.0,4.0,18.0,131.0,89.0,2.0,0.0,32.0,38.0,25.0,140.0,63.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134
0,0.0,51.0,0.0,37.0,0.0,107.0,0.0,63.0,61.0,17.0,0.0,0.0,34.0,0.0,1.0,0.0,55.0,0.0,15.0,0.0,0.0,0.0,99.0,3.0,227.0,0.0,0.0,99.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135
1,217.0,122.0,40.0,136.0,49.0,45.0,63.0,87.0,55.0,54.0,11.0,13.0,19.0,30.0,85.0,21.0,22.0,28.0,55.0,36.0,17.0,23.0,34.0,28.0,88.0,0.0,11.0,46.0,30.0,59.0,40.0,13.0,0.0,0.0,29.0,10.0,4.0,0.0,1.0,0.0,136
1,18.0,16.0,1.0,44.0,0.0,1.0,14.0,91.0,23.0,23.0,0.0,0.0,1.0,5.0,32.0,6.0,61.0,2.0,0.0,3.0,38.0,123.0,41.0,0.0,10.0,0.0,1.0,23.0,35.0,55.0,51.0,19.0,4.0,40.0,25.0,3.0,0.0,0.0,0.0,0.0,137
1,49.0,121.0,56.0,21.0,6.0,0.0,0.0,57.0,0.0,49.0,4.0,0.0,0.0,28.0,19.0,3.0,6.0,8.0,0.0,20.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,26.0,25.0,0.0,43.0,0.0,0.0,0.0,0.0,138
1,32.0,80.0,112.0,46.0,14.0,84.0,52.0,26.0,50.0,1.0,1.0,1.0,0.0,99.0,30.0,1.0,7.0,35.0,3.0,35.0,21.0,2.0,4.0,62.0,32.0,0.0,27.0,0.0,5.0,69.0,41.0,10.0,22.0,0.0,40.0,12.0,0.0,0.0,0.0,0.0,139
1,13.0,28.0,14.0,14.0,21.0,54.0,0.0,22.0,27.0,8.0,8.0,21.0,24.0,9.0,12.0,2.0,58.0,2.0,2.0,4.0,3.0,41.0,1.0,3.0,7.0,0.0,0.0,32.0,2.0,1.0,5.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140
1,167.0,67.0,21.0,30.0,57.0,77.0,9.0,5.0,16.0,31.0,0.0,0.0,41.0,35.0,157.0,15.0,26.0,106.0,37.0,156.0,68.0,53.0,13.0,89.0,27.0,79.0,44.0,29.0,44.0,188.0,16.0,0.0,7.0,47.0,47.0,2.0,11.0,17.0,2.0,0.0,141
0,64.0,0.0,2.0,2.0,0.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142
0,24.0,35.0,16.0,22.0,31.0,11.0,18.0,37.0,6.0,13.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143
1,38.0,75.0,47.0,20.0,23.0,19.0,13.0,102.0,52.0,56.0,18.0,0.0,61.0,33.0,20.0,11.0,16.0,3.0,109.0,9.0,63.0,9.0,7.0,68.0,7.0,0.0,21.0,0.0,9.0,6.0,0.0,0.0,6.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0,144
1,25.0,32.0,32.0,1.0,2.0,25.0,44.0,16.0,0.0,25.0,15.0,14.0,20.0,0.0,0.0,36.0,0.0,131.0,8.0,59.0,14.0,26.0,6.0,0.0,33.0,2.0,0.0,1.0,16.0,0.0,33.0,17.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,145
1,73.0,97.0,1.0,15.0,28.0,64.0,93.0,0.0,22.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,63.0,96.0,0.0,0.0,0.0,0.0,44.0,8.0,5.0,0.0,0.0,0.0,0.0,42.0,0.0,5.0,0.0,0.0,139.0,10.0,0.0,0.0,0.0,0.0,146
1,109.0,56.0,56.0,30.0,43.0,39.0,62.0,43.0,34.0,32.0,28.0,105.0,56.0,15.0,21.0,12.0,49.0,8.0,9.0,1.0,7.0,2.0,69.0,10.0,2.0,8.0,74.0,1.0,3.0,28.0,0.0,6.0,44.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,147
1,35.0,136.0,46.0,89.0,132.0,100.0,153.0,171.0,77.0,30.0,98.0,59.0,29.0,114.0,39.0,42.0,39.0,4.0,24.0,15.0,40.0,3.0,0.0,7.0,3.0,28.0,33.0,53.0,0.0,0.0,33.0,66.0,148.0,91.0,4.0,0.0,0.0,0.0,0.0,0.0,148
1,35.0,17.0,0.0,14.0,8.0,9.0,50.0,6.0,7.0,7.0,0.0,43.0,20.0,0.0,0.0,0.0,34.0,2.0,9.0,11.0,2.0,26.0,11.0,0.0,9.0,7.0,0.0,53.0,31.0,10.0,26.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149
0,0.0,17.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150
1,25.0,69.0,16.0,59.0,37.0,1.0,13.0,52.0,5.0,20.0,34.0,0.0,62.0,0.0,52.0,12.0,0.0,111.0,47.0,20.0,12.0,33.0,26.0,0.0,14.0,23.0,13.0,9.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151
1,7.0,13.0,43.0,3.0,43.0,60.0,26.0,47.0,20.0,15.0,0.0,33.0,0.0,16.0,6.0,10.0,25.0,2.0,44.0,13.0,5.0,2.0,26.0,0.0,19.0,45.0,17.0,3.0,5.0,9.0,41.0,2.0,1.0,45.0,22.0,23.0,0.0,0.0,0.0,0.0,152
1,11.0,0.0,1.0,0.0,11.0,0.0,0.0,3.0,68.0,0.0,0.0,0.0,0.0,3.0,46.0,0.0,8.0,0.0,0.0,34.0,20.0,1.0,3.0,5.0,32.0,8.0,0.0,16.0,2.0,2.0,37.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,153
1,48.0,40.0,10.0,9.0,80.0,45.0,51.0,2.0,60.0,40.0,28.0,1.0,91.0,8.0,23.0,56.0,8.0,9.0,9.0,1.0,2.0,49.0,63.0,18.0,0.0,12.0,0.0,2.0,43.0,21.0,1.0,3.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,154
1,97.0,19.0,20.0,32.0,1.0,0.0,0.0,1.0,86.0,10.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,155
0,1.0,37.0,64.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,156
0,2.0,20.0,0.0,7.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,16.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157
1,20.0,70.0,105.0,9.0,22.0,15.0,22.0,34.0,2.0,6.0,9.0,25.0,19.0,10.0,0.0,4.0,30.0,1.0,35.0,7.0,8.0,2.0,2.0,22.0,0.0,2.0,2.0,0.0,101.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158
1,53.0,60.0,55.0,61.0,66.0,35.0,13.0,16.0,12.0,25.0,100.0,20.0,9.0,2.0,8.0,5.0,84.0,37.0,33.0,62.0,35.0,84.0,61.0,29.0,4.0,20.0,18.0,12.0,64.0,41.0,37.0,12.0,77.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,159
1,19.0,55.0,6.0,11.0,0.0,0.0,24.0,0.0,0.0,0.0,26.0,32.0,1.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,11.0,23.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160
1,307.0,135.0,132.0,103.0,51.0,91.0,21.0,67.0,69.0,1.0,13.0,22.0,0.0,36.0,29.0,34.0,68.0,0.0,34.0,4.0,19.0,31.0,0.0,13.0,4.0,13.0,30.0,32.0,0.0,4.0,80.0,64.0,1.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,161
1,149.0,41.0,0.0,148.0,6.0,33.0,41.0,15.0,40.0,20.0,17.0,42.0,0.0,17.0,1.0,0.0,2.0,21.0,27.0,2.0,4.0,27.0,46.0,27.0,6.0,0.0,8.0,43.0,24.0,0.0,0.0,0.0,47.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,162
1,23.0,0.0,84.0,5.0,45.0,91.0,106.0,36.0,0.0,0.0,34.0,0.0,72.0,0.0,21.0,39.0,32.0,63.0,58.0,141.0,28.0,12.0,21.0,61.0,58.0,16.0,4.0,7.0,0.0,9.0,34.0,62.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,163
1,216.0,117.0,36.0,0.0,12.0,32.0,47.0,18.0,52.0,37.0,24.0,40.0,5.0,11.0,8.0,20.0,26.0,1.0,25.0,11.0,1.0,61.0,9.0,21.0,54.0,40.0,24.0,19.0,16.0,15.0,19.0,32.0,27.0,31.0,38.0,91.0,4.0,11.0,2.0,7.0,164
1,11.0,16.0,45.0,16.0,30.0,4.0,18.0,60.0,13.0,0.0,0.0,16.0,47.0,18.0,3.0,0.0,0.0,45.0,32.0,0.0,0.0,10.0,40.0,0.0,1.0,0.0,5.0,1.0,15.0,1.0,63.0,44.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,165
1,72.0,2.0,9.0,53.0,36.0,1.0,79.0,10.0,6.0,43.0,2.0,0.0,0.0,123.0,29.0,1.0,3.0,46.0,37.0,42.0,87.0,54.0,2.0,80.0,101.0,0.0,75.0,4.0,10.0,13.0,2.0,0.0,0.0,89.0,4.0,0.0,0.0,0.0,0.0,0.0,166
